"age","gender","organization_tenure","position_tenure","neg_affect","pos_affect","OCB","optimism","satisfaction","job"
"29.1079318603954","Male","2.47118355396788","6.03322195848204","0.418991861384911","3.61067371717356","3.41256204201893","3.04068433173025","3.34649982968282","Municipal Agency"
"18.4467363481516","Male","11.856963567813","4.98922137966653","1.33535064331482","3.39207395644607","3.01440407801355","4.00289344512774","3.33014317078393","Municipal Agency"
"14.5293199362839","Female","15.3801164622073","1.93580557292408","1.6242937581776","3.51555597997342","2.728682544081","3.03810384591212","2.95192499816109","Municipal Agency"
"41.8840644806928","Female","21.9030900098574","7.24660486053386","2.00440297813637","1.58277919279055","3.9094990725334","2.1212400956234","2.76392277493443","Municipal Agency"
"47.615193803032","Male","4.96632385868836","3.39117739141713","1.8024515399288","3.37476019843363","3.80754095824617","3.15432395713413","3.24113433664707","Municipal Agency"
"31.2588422027182","Male","3.38229242223407","0.442649245105825","2.55720741593353","3.15116233273852","3.40947648534935","3.73012371602438","3.2201914035872","Municipal Agency"
"47.7132494473841","Female","1.00705051486823","1.39860196127847","1.49768960751194","4.0543503737766","3.35179373799225","3.70999447567595","3.42506442361044","Municipal Agency"
"22.9176515149854","Female","0.691904417885895","-0.67062844514182","2.46042815351243","3.70885844001504","3.28028491758367","3.48120264764642","3.20510329124174","Municipal Agency"
"31.5573450637604","Female","5.37873455051304","2.73011449855959","1.9478255891601","2.89156934742937","3.49498658439207","2.71439254586997","3.03096101564707","Municipal Agency"
"52.4546668999015","Female","8.68307695456965","5.63224853120015","1.63462884808511","4.13772351368851","4.00822703280766","2.2636036311607","3.13315475340537","Municipal Agency"
"34.8001349251649","Female","10.6600582943579","4.86781064867125","1.29607563466745","3.99773753621037","3.3795104702702","3.59372240636685","3.41943676003807","Municipal Agency"
"51.606636071193","Female","16.2695788821545","4.04490358596988","1.74875880448758","2.53605300022007","3.15417687131116","3.17264686608211","3.0359653446212","Municipal Agency"
"34.6337334312466","Male","9.85128231313712","6.10824138845114","2.42378357852294","3.41384863383135","4.38823701248318","3.16064905282736","3.12231138428196","Municipal Agency"
"37.5147810072231","Female","6.22040841149484","4.85823973076411","1.51066340872889","4.00767331996234","3.58325625998978","3.1315306580205","3.3228684339177","Municipal Agency"
"30.3201866610083","Male","8.35268745871675","8.95334249042735","0.916468163809953","3.87754906421437","2.89577110643211","3.30004594376485","3.21553202649694","Municipal Agency"
"31.17533332981","Female","2.77390998779536","2.79782688103901","2.30005348450395","2.90879112752807","3.48780962411026","3.48929888541078","3.17811181940038","Municipal Agency"
"45.6626782190003","Female","12.5633349489549","2.52118426549511","1.66097146569748","4.26133573230542","4.52306050580629","4.09804307522512","3.49533994591325","Municipal Agency"
"15.0712671334122","Female","12.7234088385649","0.299126846735908","1.83487886887084","4.60840366501392","3.73985953293512","3.43842527839077","3.44586701821361","Municipal Agency"
"19.9324181536913","Female","11.2525926180734","2.76485361618709","0.986896658476991","4.1504562678442","3.84125084449208","3.74346687146435","3.56381547755654","Municipal Agency"
"52.6723647118752","Male","-8.42843128692688","-1.74337012503267","0.618475793760372","2.92833415397215","2.83165977159321","3.55191483632841","3.16903091308737","Municipal Agency"
"38.1482228043545","Female","7.91555746934071","2.61656469562382","1.30569385737177","3.49744220348153","3.67718513315854","3.78646452723707","3.45359971255705","Municipal Agency"
"43.8276602795855","Female","2.4210761811984","2.61616593064767","1.54443465752759","4.37353610328909","3.86062214721379","4.3885244315501","3.68262387961862","Municipal Agency"
"62.3224377290404","Female","2.12868962182406","1.14758925811965","1.55841784509216","3.89646832906382","4.70586172623601","3.99202340301861","3.37887842379959","Municipal Agency"
"54.8622305096782","Female","2.54875087955802","1.06980779512622","2.59088232556039","3.7885964559516","3.80851058517354","3.09295853919188","3.18721560071219","Municipal Agency"
"36.9660697895987","Male","7.93159709321562","4.97512509609115","1.6707287281986","4.08443480280085","3.1986476688406","2.5154264774541","3.08170428320479","Municipal Agency"
"47.894037813194","Female","22.8153711594317","11.2940566971773","0.475861715621791","2.97814402919176","4.28444921839115","2.82341453274256","3.22802408795966","Municipal Agency"
"23.0550999130396","Male","0.992511528093075","-0.299186233834292","2.04168184902915","2.17906297778202","3.14708005806326","3.60328139941747","3.06264785129798","Municipal Agency"
"56.8211349489338","Male","6.93581285071447","1.66056051743839","1.98147884076172","2.36085780174151","3.85062553578066","3.07102201123434","3.08431993627372","Municipal Agency"
"46.0269051112145","Male","-1.12158183613892","3.15124211477035","0.477831491533731","3.45875135931684","4.1669774797233","4.62932024886868","3.7340713398779","Municipal Agency"
"31.0638516152516","Female","9.79721102979716","3.67593482090098","1.32215170669149","4.6673766921236","3.38984136731337","4.08735122928258","3.61497799048282","Municipal Agency"
"30.4057603817877","Female","6.78866458700985","1.29462315457465","2.70344329341038","2.53205986436306","3.02740609950442","2.90612271134424","2.82076993108185","Municipal Agency"
"41.2383278216084","Male","-1.63248960946523","1.09849319598758","2.00241451912854","3.53904644542586","3.28361992951518","2.71013793186616","3.05247615657765","Municipal Agency"
"44.4864385873328","Male","-5.4565174589071","1.28082050486004","2.23556151211268","2.82135920130651","3.76906994208077","2.14276621677089","2.88490440399164","Municipal Agency"
"22.7253071454711","Female","7.86736690089369","0.730163011449279","1.94322025747404","3.9735051402132","3.90571109113287","4.1072803677433","3.52449159211462","Municipal Agency"
"27.1151634593623","Male","11.7586548560977","3.20535437704272","1.42154959056187","3.07336528763686","2.6963255822644","2.93790309380872","2.88195274628848","Municipal Agency"
"38.1244997447255","Male","7.35829296577896","3.34043239663803","1.67503396913385","2.53647681183438","3.06120910620081","3.18550474595453","3.01493993637419","Municipal Agency"
"40.4603296157345","Female","-2.42817126233145","0.0503237741934792","1.34831801542666","3.36382160439543","3.0555739966182","3.02988387592582","3.10818386259684","Municipal Agency"
"43.92886516572","Male","10.6090809561594","6.37212981494202","2.12998827081046","3.7017696187857","4.59251059067988","3.28179847169176","3.16177151306533","Municipal Agency"
"52.9862555424189","Female","10.4417735735222","4.93979688258789","1.83495977335048","3.9063676053462","3.8927188459941","3.0145840230326","3.26723867897168","Municipal Agency"
"25.6317549016807","Male","6.74376523386367","6.80737291915074","2.20517029883603","3.45341742911559","3.06493909830191","3.23584563426329","3.07632922584077","Municipal Agency"
"45.6768914517541","Female","6.19891096856553","1.76395682046421","1.97191808447072","4.49244360649921","5.35029334196764","3.54588114625313","2.96463907115539","Municipal Agency"
"34.7622554350733","Female","4.3575444598862","2.72614133039515","1.06044238609387","3.34775824487938","3.77341957837035","2.93411966783633","3.2661704143317","Municipal Agency"
"27.662075276391","Male","15.7120175765143","6.80423669450509","2.67021738943029","3.32790067152224","3.07433623834426","2.03484965990617","2.72610048342307","Municipal Agency"
"14.8058203186574","Female","-3.49187617200145","4.56907698552937","1.31705859976181","3.67304654778842","2.85300971118179","4.22515006238074","3.34936606535774","Municipal Agency"
"16.9803610528899","Female","6.89745623301305","2.6049985433507","1.89754026691637","2.37245666728516","2.49335279907061","2.84488865268143","2.60800394730913","Municipal Agency"
"48.1776352238061","Male","-1.58427985177959","-0.726587102833151","1.45438856436244","3.91347359487904","4.55229808643997","3.9297571908842","3.42888312304162","Municipal Agency"
"28.3171946196659","Female","8.62484353604899","3.90709265387993","1.59443219242118","3.12736617174312","3.17515398302941","3.64091667260165","3.24077605661515","Municipal Agency"
"33.7561056538003","Female","1.07933657692159","3.38219817291755","1.25364589944308","4.5920685632028","3.87982279506412","4.78521673899348","3.83538259887705","Municipal Agency"
"41.4946679696748","Male","14.8299795306414","4.15511575961456","0.814999478009157","4.92883073277798","4.3000802060609","3.29108435683221","3.5266166296636","Municipal Agency"
"41.9402145076978","Male","8.7895644776212","3.01508221716553","1.29704273763742","3.30424309905219","4.00145382398006","3.08448610566567","3.27039643008882","Municipal Agency"
"47.3900759127296","Male","26.8513673450502","6.33993531918797","1.47710106946472","3.7861765375226","3.94099304588316","3.43952748806771","3.39391391624691","Municipal Agency"
"38.798756440723","Female","18.5370468022939","0.396107580981533","1.71961808361761","3.45169762930352","3.67342348977025","3.17944244742171","3.25671972145144","Municipal Agency"
"52.8895318249158","Male","2.43512888799484","3.93209797834397","1.42538992683074","3.9573986633577","4.91935564670396","3.4531561704068","3.18273073920306","Municipal Agency"
"15.4093903593096","Female","6.43368115205342","4.12183330309388","0.967424454798845","3.13710855553256","3.43016517604745","2.85895474777886","3.1906737319664","Municipal Agency"
"58.2876917212731","Male","7.71552934280693","2.716288290725","0.549012810394102","4.26546905676009","3.41349070534102","4.36729931975395","3.72604589551604","Municipal Agency"
"26.813800737172","Female","-3.6060738981875","-2.48644934433222","2.20023705009269","3.20594353214599","3.6663391993588","3.64225435657562","3.28489160241878","Municipal Agency"
"61.1025205816523","Female","11.7383210732511","5.55528513792846","2.3626047997565","2.52197494327563","3.74997824877635","2.96576555998913","3.03188049129939","Municipal Agency"
"39.9423215508033","Male","9.83159023457643","3.23541454287046","2.10111822027009","4.58629074690524","4.23900058690211","3.47495591013679","3.39867652752162","Municipal Agency"
"57.4630631989824","Female","8.40091853542304","2.87010429092729","1.84463649825975","3.3710381418347","3.51665874675576","3.91704798058156","3.38975980843149","Municipal Agency"
"29.4841309551719","Female","10.4435449596203","4.98959631776582","1.24515693246766","3.49673434001572","3.89604960236779","4.3562469445888","3.60607134444379","Municipal Agency"
"32.0011122951389","Male","11.7510660482804","0.492511903186164","1.41254935999267","3.16722965239762","4.54767728431608","3.15121360720936","3.16166722522622","Municipal Agency"
"49.5366650800108","Female","8.72489819273838","1.05443135970237","0.899108202899122","3.95082006728203","3.44708849282994","4.22822025865627","3.62410922943075","Municipal Agency"
"46.6331984171783","Male","6.10269084788592","3.58410125703972","1.73286530443238","4.65554088050568","4.81784752734186","3.26826412164572","3.23053956086054","Municipal Agency"
"62.3097538236899","Male","-3.93100771480425","0.860411393432086","2.43624504187856","3.16000830210761","3.46732930167582","2.3663239704649","2.91974846691039","Municipal Agency"
"48.1042097619434","Male","2.1554766625562","5.76191272219523","1.95411473147365","2.00304928584247","3.74333315144602","2.32393453172621","2.86273564654867","Municipal Agency"
"69.6052775270344","Male","8.51394233619218","4.00880963169509","1.16544862689589","3.86060340191462","4.17218141492488","3.20288322800621","3.36250654026332","Municipal Agency"
"28.0258161829037","Male","13.5243959491774","9.82500014825848","0.407894952348317","3.86098610075013","3.46165051910902","4.25303362776441","3.67687199094634","Municipal Agency"
"19.1597523019234","Female","15.099693948528","2.29149923114329","0.631499767830223","4.89029220373007","4.92808484699652","3.92078185862354","3.48726708631897","Municipal Agency"
"32.5771834345204","Male","13.2639433252879","4.19801726163673","0.362316236987702","4.30030857112783","5.06002608478381","4.71972797894162","3.57390131196632","Municipal Agency"
"47.9118642174111","Female","2.21166616839969","-2.7397077636604","0.924969970446622","3.09195378291795","4.13522723315446","4.07206020755355","3.51220246655944","Municipal Agency"
"67.4513256450636","Female","13.7685575106707","6.86563953305264","1.76232190252368","4.56730840405239","4.24448430187685","4.22162728000604","3.61187893178799","Municipal Agency"
"46.594996966189","Female","5.91612210139404","2.65784344902824","2.17583732688888","3.68927493778056","3.30389010018978","3.85570655846945","3.33028351013602","Municipal Agency"
"14.0629697445266","Female","-3.79958207080167","2.10155274865387","2.54117597889294","4.73574233779908","4.23690835648414","4.38438664177451","3.58527471959263","Municipal Agency"
"47.2447148540953","Female","8.19508174197737","7.51077242583426","1.74529346346237","3.07647107778337","3.08824785238078","3.29531658191524","3.10611086261921","Municipal Agency"
"23.9449658992778","Female","-2.728328976003","1.54098452229585","1.41179485387042","3.25162415501099","2.6631842587549","3.36993401912967","2.98931218833411","Municipal Agency"
"68.6951752410596","Female","9.97714137062998","2.41999097789072","0.981666378877563","3.80780314134169","3.87270047401765","3.25322561110614","3.40752387418522","Municipal Agency"
"49.1166747768021","Male","6.36068271490965","1.02798725199203","2.29054284748115","4.50042023778655","4.51750560113872","3.82129486410381","3.38869638003356","Municipal Agency"
"31.8944244006585","Male","7.47888911476095","5.6263797864777","0.994786254395254","3.478372281192","1.55839526768189","3.89026007043111","2.30831364415308","Municipal Agency"
"43.7369176915731","Male","2.15051224170008","0.0837922110960969","1.92440976388277","4.21734250241022","4.1839372465312","3.4652769074219","3.38111162344077","Municipal Agency"
"49.7545741610192","Male","-0.28994862408467","3.44061773975873","1.78227433698709","4.21136352908168","4.78658788436802","4.33723892105719","3.44208699436645","Municipal Agency"
"17.8822291436674","Female","24.0581037241556","1.82058004859347","2.19980392676901","2.53185470017368","3.22915635438043","2.5929370763395","2.86994348495996","Municipal Agency"
"28.6731482220442","Female","11.0454499024583","4.40607493739504","0.329147948723413","3.53006898419801","3.75120068495815","3.53486216580964","3.51109829813879","Municipal Agency"
"37.3846694260874","Female","15.9472061003926","3.31646208051449","2.16071144237525","3.531050368782","3.40429473430394","3.0004530732358","3.13265089198959","Municipal Agency"
"45.8483561707675","Female","-0.513603595509688","2.05118105181532","1.50981571208303","3.62809645100581","3.47194687470041","3.28073109827552","3.2967315621404","Municipal Agency"
"19.6567170706272","Male","6.87893777300585","4.53137576307495","1.15144278834745","2.34401105979485","3.87646907982617","2.98272616509507","3.15351608843834","Municipal Agency"
"25.4120083017833","Female","-2.32506823340071","2.25836965008005","1.34699595840358","2.21798096021987","2.94654005742023","3.22837948822997","2.97928510791087","Municipal Agency"
"11.5902068108814","Male","8.66680344251438","8.27557625827811","1.61033473768197","4.10919492972971","3.27078397468784","3.15422036440355","3.26515770572739","Municipal Agency"
"36.0299110764597","Female","8.22379705060081","2.07483162035463","0.921779910071387","3.67995627953119","3.22489619407479","3.36545649797684","3.32903619181787","Municipal Agency"
"38.2832025955201","Female","-1.30729494645879","-5.09615699549455","1.81669128977927","4.63367780473514","4.14977456523654","3.46536245853084","3.44590844506391","Municipal Agency"
"26.2053708183601","Female","19.1662845140829","8.17189237274108","1.06911645232437","3.95593623218504","3.46194717037701","3.71048897393585","3.4847841796524","Municipal Agency"
"57.7793699895545","Female","17.738896405202","6.7328095930554","0.344765590367418","2.84228590942808","3.1127885771185","4.02193267420387","3.41671516303181","Municipal Agency"
"36.53279399817","Male","6.47898336908325","5.91458423146615","0.76043581796169","3.71694371735315","3.60652413967937","3.794426932186","3.5339008788636","Municipal Agency"
"29.4736471279141","Male","10.6387115521309","4.59628830141918","1.84755704485073","3.77154650171852","3.81436836773102","3.40901217232197","3.34351426380071","Municipal Agency"
"38.926616693493","Female","4.99398132959297","1.16226283931288","2.09124257012148","3.74124428821973","3.74560756921428","2.12749845255438","3.00304822492667","Municipal Agency"
"27.4863880873669","Female","2.14971521118331","3.13957229043129","1.679068793912","3.92029421187839","3.48219532949951","2.43805984043273","3.11215415967514","Municipal Agency"
"24.8684080123453","Female","-5.94497990569711","1.52936528527203","1.91985241601742","2.7726960612024","4.38515772810819","2.70263509342388","2.99461923121392","Municipal Agency"
"33.2044326169077","Female","2.67067687272515","2.40969857281903","2.02574547179927","2.91624211372221","3.36790839938807","2.83612004471835","3.02858886016676","Municipal Agency"
"63.3591864257495","Male","11.2689244176955","4.11248381226686","2.42365946430405","3.94942066359791","3.78142277624232","3.42673173901222","3.30330965247626","Municipal Agency"
"36.5811614556227","Female","10.8137268421451","4.35452811223628","0.898898840044688","2.9666102567774","2.89771816706606","3.02460531350401","3.04634387747312","Municipal Agency"
"44.91051479808","Male","5.07675038973526","4.60584193890126","1.65449321012649","4.18666347320522","4.16708666510385","3.91546842707025","3.51744254945377","Municipal Agency"
"48.8534810744944","Male","16.2695283699526","5.01524780730365","-0.197565034367192","5.11128172810351","3.86844809579498","4.37907848660242","3.959551494291","Municipal Agency"
"29.5235759556411","Female","17.2092650934821","5.59978838157751","1.46613207486672","3.12597220062211","4.10491387547521","3.05011876731757","3.21475972651033","Municipal Agency"
"7.19346381004677","Female","22.0346598356898","4.45143542234579","1.06451906973228","2.6891351541003","3.77204912770223","2.46472564753717","3.07660938134562","Municipal Agency"
"41.949025217226","Female","-6.25671167903956","-3.50765926243512","3.034039171894","3.66179511321962","3.27361685855629","2.33488684495771","2.85981496169712","Municipal Agency"
"41.7492602440245","Female","14.6868396663633","5.88786382132565","1.61346420243543","3.6398537047118","2.71109600612528","3.4884795247618","3.06622263290583","Municipal Agency"
"64.6902066052182","Female","9.10002011913418","0.319354835676109","2.00015442347586","3.7570372821967","4.95056167090072","3.71034111020604","3.14248162792359","Municipal Agency"
"32.7270156026759","Male","4.90754106301936","1.70519827299617","2.35032160170664","3.4652676880763","4.14055519096032","2.72742570297963","3.07512579827689","Municipal Agency"
"31.658862765106","Female","-0.110772333496772","0.556544374566678","1.9508977436304","2.90374903141366","2.77622103972954","2.94534972227084","2.84636439022029","Municipal Agency"
"62.9867140845779","Female","2.45984756438877","2.41323788624547","2.80404534537111","3.04616741593023","3.97693546541333","2.2773350107433","2.88116728963401","Municipal Agency"
"46.6230275797275","Female","6.12475043753262","-0.518277767801796","1.44593376641001","4.05556186920613","3.91312606100739","3.16308511355108","3.36312263784899","Municipal Agency"
"44.2596754699903","Female","12.0641686381654","1.31286716482519","1.33832401552393","3.63989933235273","3.04858229142029","3.7797922762633","3.31832480639257","Municipal Agency"
"67.5827905961544","Female","-3.47694698555384","1.0172390736861","1.14859358007307","3.68150521797389","3.64785053606403","3.03728523877697","3.31023986220418","Municipal Agency"
"31.855453094564","Female","16.9006238710933","3.01059552694387","2.02599055125036","3.48070410126496","2.79414934306583","2.10278572378223","2.71237645141253","Municipal Agency"
"38.4775295597129","Male","21.6646361184781","5.90732848110402","1.08933192605701","2.81869387622438","2.99301174480332","3.24831503043776","3.1016197398231","Municipal Agency"
"46.7292796056334","Female","14.6784641718369","7.56956282448042","2.36254018637787","3.20978931472368","2.91439771099745","2.64767688594922","2.82940638662089","Municipal Agency"
"61.7713341229489","Female","20.9595625119681","6.92427245512706","1.54958146283162","4.1724651823882","4.05705781009418","3.70670056274938","3.4887624074514","Municipal Agency"
"12.4602346212172","Male","6.97596245068062","6.82945650761752","2.54756672902699","4.46004938465971","2.52436880662058","2.79011787278658","2.78499434290812","Municipal Agency"
"64.2939207300502","Female","6.4779172505101","0.127258527973546","2.24068414909976","3.21812408275347","2.86284146495227","2.55717600476962","2.79923665294397","Municipal Agency"
"53.9448224058797","Male","0.675617676349228","6.62937942636515","0.135965631840097","3.24875448760302","3.59130739232696","3.84589692304675","3.55902965564949","Municipal Agency"
"18.6746712788982","Female","10.5839953593289","2.76166938792376","1.75446468609697","2.79122633582906","2.54299981201259","2.96455043779571","2.73166951963238","Municipal Agency"
"44.586852919244","Female","10.7525915245396","-1.07026132554621","2.2543035171114","4.93570534160922","4.43300265608491","3.13676992239993","3.30200774232954","Municipal Agency"
"36.8968242505032","Female","15.1654810117937","4.19821038694251","1.66508939919962","3.31784237720117","3.16914715812146","3.35373803036881","3.18446657611731","Municipal Agency"
"32.1581567922793","Female","11.2224518201435","3.95786279498022","1.92655923443473","3.2123563517336","3.20231394073443","3.33733727112324","3.14962921017548","Municipal Agency"
"21.860243586431","Female","5.51394790216923","4.32477116283699","2.2538449999202","3.58123358639135","2.79913356068208","2.73225253852642","2.85190119932089","Municipal Agency"
"31.8658071843577","Female","11.6034659080536","2.84002495857797","2.39661286737247","2.58528757715429","3.16933981111522","3.19505353982252","2.98010783473191","Municipal Agency"
"55.9056252674384","Male","12.7421230338773","4.48960013084015","0.335386658890225","4.56805391218127","3.96769350566363","3.92209459760358","3.72624230166535","Municipal Agency"
"61.7567860012217","Female","1.25308845733631","3.7479884320872","0.776328644648866","4.92644436284262","4.84607362844877","3.73412495045991","3.46767121251615","Municipal Agency"
"19.6137785557908","Female","9.52124922528019","4.2442704155788","1.8847580481602","2.59353171789795","3.04535821269173","3.02757169879034","2.95462087147646","Municipal Agency"
"56.0907233888984","Female","15.7964726852359","4.14571395559793","1.93965858007996","3.08138506410031","3.02690700619993","3.58284111460106","3.13123343920061","Municipal Agency"
"27.755427836465","Female","14.9211623853961","7.870137522354","1.70390386312971","2.70520970059845","3.42029483878567","2.62742504747205","3.00125030329616","Municipal Agency"
"16.4909946163033","Female","17.8246412885275","0.830043099313722","1.25613212245807","4.32787904573293","4.68086603005332","4.07390432880977","3.49132526684273","Municipal Agency"
"25.4646136918454","Female","1.76901797434301","1.59231872017693","3.00536342768802","4.92887824265144","3.77315969246723","4.03387648095844","3.49776670826233","Municipal Agency"
"24.7847885476904","Male","8.32661237369108","5.3693087246278","-0.282678506713369","4.02055351046024","3.50642223010361","4.4632592811843","3.83037893423743","Municipal Agency"
"65.087219912198","Female","16.0994452378163","4.01828244991511","2.11026763465452","3.40661407590836","4.1496355294078","3.03988656951526","3.16864271306295","Municipal Agency"
"58.7616303628191","Male","25.4911244943891","8.97483368618242","1.49984113374314","3.69613174994863","3.99258356689662","3.42123881738339","3.37459030819486","Municipal Agency"
"7.01323449970744","Female","11.8313631805499","9.00066521286098","1.54912104144625","2.64015812202411","3.08898673863618","2.58419124968965","2.90711969576079","Municipal Agency"
"19.6559414544883","Female","6.65862907507256","3.62230948214047","0.390544764470768","3.95425666680996","4.00960673868572","4.16995094200494","3.70599108269637","Municipal Agency"
"14.9266872363822","Female","11.1519440071822","4.35458258336309","1.40744040668973","4.74525128145249","4.08614016959673","3.67629765107499","3.56148743456788","Municipal Agency"
"57.4886118248253","Male","-6.58739007656029","2.63277267048506","1.58203918819267","3.59408440839449","3.68312368762076","3.57868267487327","3.38500871520689","Municipal Agency"
"36.6572461866673","Male","10.0775623668524","4.42514771255377","2.08788274391935","4.63951792627422","3.88615528527656","3.22663918970053","3.37532875970844","Municipal Agency"
"10.4836817739413","Female","17.9345809067916","1.88179784101615","0.67069160602881","4.23084135765907","2.98459990410527","3.81395361354555","3.44449970437122","Municipal Agency"
"45.7799350704494","Female","6.46810640502159","6.40494597986783","0.950784624151222","3.57693730644611","2.87949399588583","3.34108290611312","3.179277169082","Municipal Agency"
"34.4216004492104","Female","9.02027753684828","0.568851296875442","1.27421277058773","2.64649129541101","3.61313222314351","3.49397781588261","3.28116529570665","Human Resources Managers"
"53.2308749174886","Female","-0.635947636706044","3.90567143218572","2.11065719174761","3.11928077852795","3.40495799691888","3.06874799835265","3.10674443228496","Human Resources Managers"
"20.9665765141883","Female","13.8814596834741","5.88472978527811","1.97138962745711","1.60838195350185","2.84945098531806","3.01338788193553","2.74469253528583","Human Resources Managers"
"54.2718330086721","Male","15.3121746161433","6.1261872193658","2.30591607663092","2.78646543487852","2.8254537581816","3.46195533294231","2.94087670303577","Human Resources Managers"
"51.1584533546047","Female","4.14996731232518","1.58391294028757","1.20055408305765","3.21062726581522","3.29489512777598","3.49115490935342","3.29311519525779","Human Resources Managers"
"66.8175433547299","Male","14.1096688759221","4.24907168462173","1.02469344055056","4.31957270008792","4.52717081646195","3.58827730844838","3.44949920261805","Human Resources Managers"
"34.7645526900942","Female","20.4182241950037","6.44960492601963","1.47941305892106","3.38157237719831","3.74926600214508","3.16953309321967","3.27866478903682","Human Resources Managers"
"19.1739183175079","Female","10.4994648366576","-0.145564166999309","1.64169591750459","3.75267139100311","3.2166657467519","3.03804298207915","3.17684012870749","Human Resources Managers"
"54.4520694308207","Female","21.3936848899865","9.64011049408871","1.63219599014364","2.9549396234308","3.19419627881833","3.26272384292539","3.13195340810986","Human Resources Managers"
"44.1095504574551","Female","8.77499070268442","-3.30481709275598","0.905919884669452","4.58226046804178","3.52137801072046","4.263123010801","3.71852111470015","Human Resources Managers"
"30.2987745652612","Male","10.442053392788","4.64276229997915","1.37730862494469","3.77294271054331","3.49850591000654","2.98531538546332","3.26232564469641","Human Resources Managers"
"38.6711072805189","Female","6.41767553338353","0.0761849283764957","0.967462471949592","4.49944600891373","3.37987903635983","3.19671783860175","3.41936550345865","Human Resources Managers"
"33.6094752123426","Male","9.46449772832973","7.54105596717875","1.75033224213939","3.60819718778536","2.19774720272171","2.52278346222959","2.48727772193236","Human Resources Managers"
"22.2443441980469","Female","8.83099722830133","0.913161021447797","1.03510887198975","3.9047492440021","3.48744277485212","3.54472141809179","3.44758854369421","Human Resources Managers"
"42.8435144073774","Female","7.41628857543551","3.37850432368785","2.48696493377401","3.35725126545341","3.60883134973551","3.1706745994408","3.15150352592675","Human Resources Managers"
"50.9696535011749","Female","8.97152264321209","3.69128884870232","2.71303262146309","2.82387638634999","3.87575899483417","3.3985268534625","3.13570387572945","Human Resources Managers"
"52.2104217954323","Female","11.5057486741539","3.79662908227677","1.74712341060724","1.56110445690524","2.93765294493223","3.14641731820311","2.83504757306881","Human Resources Managers"
"40.5986370869859","Male","1.79841848151935","5.12983752320002","2.27525030509345","3.06724831087149","3.4819129850338","3.39031398299724","3.17456882668349","Human Resources Managers"
"41.4605405595764","Female","3.71631974864518","3.32023204724842","1.39970855003115","3.97007717256409","3.52492912302844","2.90980919150773","3.26912360204986","Human Resources Managers"
"48.9662991698802","Male","13.250323294918","1.93351282027346","1.1869425517419","4.08446243809662","3.94789365031031","4.14183825323516","3.62873920784126","Human Resources Managers"
"48.0298852232379","Female","15.6307652441008","8.293595198304","2.28454886474389","2.68327821038787","3.0660811778253","2.68565974200701","2.84657966079843","Human Resources Managers"
"39.1278818416589","Female","13.589003174566","6.50806907788263","0.414080032167395","4.2076729163007","3.10051242511993","3.62474346585969","3.4686725209957","Human Resources Managers"
"51.7745027723586","Female","17.0187304115146","3.22275856724364","2.02549497500764","3.14818398315513","3.04169066100151","2.46640983619838","2.86789968599567","Human Resources Managers"
"27.0415953078806","Female","3.78767753239354","4.88240525960951","1.69380445768795","2.59745194335819","3.21805163475802","3.42626807002514","3.12988043591591","Human Resources Managers"
"37.2831126229869","Female","17.3566333571791","1.43955656448908","0.318486389100184","4.9359296180742","3.6414100384215","4.43428968330672","3.88206679920627","Human Resources Managers"
